,title,image_id,medium_display
1389,"Moon, from the series ""Snow, Moon, and Flower in a Cool Breeze (Furyo setsugekka no uchi)""",f6490afa-ed5e-545d-b310-bce8685adf16,Color woodblock print; uchiwa-e
1390,Wagtail and monochoria,4f33b64b-45b0-3990-2b8b-84ac3c710740,Color woodblock print; uchiwa-e
1391,"Couple eloping, from the Akutagawa episode in the Tales of Ise",5188aeb9-9dbe-7434-5ce8-0e6a1cbadd3f,Color woodblock print; uchiwa-e
1392,Warrior on horseback,1e29ad48-27f1-02cc-bcc2-f77af9db8ffe,Color woodblock print; uchiwa-e
1393,Yoshitsune Awaits Benkei at Gojo Bridge,da96762d-88fe-2acb-f30e-3f97664f28fd,Color woodblock print; uchiwa-e
1394,Shirabyoshi dancer in asazuma boat,dc38face-2a46-f5c1-811b-26a265260282,Color woodblock print; uchiwa-e
1395,Heavy Snow (Oyuki furishikiru zu),0b6df0f9-56d4-3576-239c-c73967ec0429,Color woodblock print; uchiwa-e
1396,Catching fireflies,8752d926-1d6f-f75d-08d9-f1fe5b3cbf03,Color woodblock print; uchiwa-e
1397,"Morning Glories, Pinks, and Maiden Flower, from the series ""Seven Autumn Flowers in Moonlight""",f4b5847d-d61d-2216-5fe1-d258c64fc3cf,Color woodblock print; uchiwa-e
1398,Iris and stream,d9d55046-20b2-e0b2-c940-cb28a7a5b3fa,Color woodblock print; uchiwa-e
1399,A Red Plum Branch against the Summer Moon,1a743f2c-c2a4-354c-4a53-22c0d129685e,Color woodblock print; uchiwa-e
1400,A View of Timber Yards from a Bridge,6b072cd6-4b7d-c91f-3ad4-6ad877944ed3,Color woodblock print; uchiwa-e
1401,Chrysanthemums,aed78ce0-72a8-021c-5acf-8d014b0f1ef1,Color woodblock print; uchiwa-e
1402,Bunting and lilies,1eac82fa-3cb4-8ce4-1510-e5648c87d6f2,Color woodblock print; yotsugiriban
1403,Crane flying over wave,ef2a334e-7cef-85a4-98bb-4dcb51b64593,Color woodblock print; yotsugiriban
1404,Owl on pine branch,ea9f8788-4a8a-c205-791e-f7d95f5aa532,Color woodblock print; yotsugiriban
1405,"The Cave at Enoshima in Sagami Province (Soshu Enoshima iwaya no zu), from the series ""Famous Places of Japan (Honcho meisho)""",49ebf8c9-cd1d-ce82-7c4c-1789ad118a1e,Color woodblock print; oban
1406,"Amanohashidate, from the series ""Famous Places of Japan (Honcho meisho)""",3a99bcdc-eb2a-d992-f4b8-f23fe8a759db,Color woodblock print; oban
1407,"Mount Akiba in Totomi Province (Enshu Akibayama) from the series ""Famous Places of Japan (Honcho meisho)""",4dd61e3f-f2e4-420f-5c48-2b4028db7bba,Color woodblock print; oban
1408,"The Noda Jewel River in Mutsu Province (Mutsu Noda), from the series ""Six Jewel Rivers in the Various Provinces (Shokoku Mu Tamagawa)""",88bf692e-f981-5325-7731-ca84c97f4d5a,Color woodblock print; oban
1409,"The Koya Jewel River in Kii Province (Kii Koya), from the series ""Six Jewel Rivers in the Various Provinces (Shokoku Mu Tamagawa)""",8c6a155e-2f32-5f57-c0c4-2c8fea2e4d0c,Color woodblock print; oban
1410,"The Chofu Jewel River in Musashi Province (Musashi Chofu no Tamagawa), from the series ""Six Jewel Rivers in the Various Provinces (Shokoku Mu Tamagawa)""",a362f994-bcb6-b031-8785-be1cecc77724,Color woodblock print; oban
1411,"The Ide Jewel River in Yamashiro Province (Yamashiro Ide), from the series ""Six Jewel Rivers in the Various Provinces (Shokoku Mu Tamagawa)""",be17d1a6-67d2-35ef-34c3-14bed7ab18e3,Color woodblock print; oban
1412,"The Noji Jewel River in Omi Province (Omi Noji), from the series ""Six Jewel Rivers in the Various Provinces (Shokoku Mu Tamagawa)""",c6e8ab7f-15dd-d0fb-35ea-6b3490948ea4,Color woodblock print; oban
1413,"The Kinuta Jewel River in Settsu Province (Settsu Kinuta), from the series ""Six Jewel Rivers in the Various Provinces (Shokoku Mu Tamagawa)""",a534ad90-6ccc-6a71-a79c-29bdf29ae989,Color woodblock print; oban
1414,"The Noda Jewel River in Mutsu Province (Mutsu Noda no Tamagawa), from the series ""Six Jewel Rivers in Various Provinces (Shokoku Mu Tamagawa)""",d6b7f1c5-595c-c59b-d1ac-1abaa96c490e,Color woodblock print; oban
1415,"The Noji Jewel River in Omi Province (Omi Noji no Tamagawa), from the series ""Six Jewel Rivers in Various Provinces (Shokoku Mu Tamagawa)""",b9f85655-a0eb-87ff-47f6-370b452b6690,Color woodblock print; oban
1416,"The Ide Jewel River in Yamashiro Province (Yamashiro Ide no Tamagawa), from the series ""Six Jewel Rivers in Various Provinces (Shokoku Mu Tamagawa)""",791b607c-822a-dd9c-a63a-79525d69fc06,Color woodblock print; oban
1417,"Evening Bell at Shomyo (Shomyo bansho), from the series ""Eight Views of Kanazawa (Kanazawa hakkei)""",9cfc01be-5d77-ec41-b68e-1ebc77d3901e,Color woodblock print; oban
1418,"Evening Snow at Uchikawa (Uchikawa bosetsu), from the series ""Eight Views of Kanazawa (Kanazawa hakkei)""",1aece69e-9699-bb6a-5762-c957599568c2,Color woodblock print; oban
1419,"Clear Weather at Susaki (Susaki seiran), from the series ""Eight Views of Kanazawa (Kanazawa hakkei)""",509f693e-8ef6-5358-25c5-e24a2158d935,Color woodblock print; oban
1420,"Descending Geese at Hirakata (Hirakata rakugan), from the series ""Eight Views of Kanazawa (Kanazawa hakkei)""",e396e3fe-035f-42ad-6d59-a9acd9cd1e0c,Color woodblock print; oban
1421,"Autumn Moon at Seto (Seto shugetsu), from the series ""Eight Views of Kanazawa (Kanazawa hakkei)""",1eeebcb7-6325-9490-d591-d474df699969,Color woodblock print; oban
1422,"Returning Sails at Otomo (Otomo kihan), from the series ""Eight Views of Kanazawa (Kanazawa hakkei)""",edf689b1-f8f0-20f6-8c88-4863053fc1c5,Color woodblock print; oban
1423,"Morning Snow at Susaki (Susaki yuki no asa), from the series ""Thirteen Views of the Environs of Edo""",b4d3351b-7866-4d98-60fb-a7d52a9f2305,"Color woodblock print; ebangire, surimono"
1424,"Yuhigaoka, from an untitled series of famous views of the Edo suburbs",ead90313-aa44-f3b8-33c1-0115a3d1b99f,"Color woodblock print; ebangire, surimono"
1425,"Village of Tamagawa (Tamagawa no sato), from an untitled series of famous views of the Edo suburbs",978ff52a-7289-cc3e-f933-7e283c7d5675,"Color woodblock print; ebangire, surimono"
1426,"Maples at Kaianji Temple (Kaianji koyo), from an untitled series of famous views of the Edo suburbs",7c3fae5d-1935-1652-8ad1-b26cbdf6c8a4,"Color woodblock print; ebangire, surimono"
1427,Bird and chrysanthemums,995838b2-f94f-45ef-778a-e3bd3a8b630a,Color woodblock print; chutanzaku
1428,Green birds and hydrangeas,f625eb97-c4fe-8b09-5498-97e7033854d7,Color woodblock print; chutanzaku
1429,"Cuckoo, pine branch, and full moon",c2556937-e43e-0921-87ec-d1db53856897,Color woodblock print; aitanzaku
1430,Japanese white-eye and persimmons,d0d468da-d15a-ba8a-530d-2d157d91933a,Color woodblock print; chutanzaku
1431,Bush warbler on plum branch,22d5b227-efa4-889b-155c-d13104f51174,Color woodblock print; aiban
1432,"Small-horned owl, pine, and crescent moon",997dc4f5-3a37-5b64-3fa6-efce356ebe01,Color woodblock print; chutanzaku
1433,A Golden Pheasant Perched on a Steep Snowy Hillside amid Small Pine Saplings,6a34d2b6-b178-9dd5-653d-bb934c6fadf3,Color woodblock print; otanzaku
1434,Peacock and peonies,f578c70b-f0b1-3233-1b34-1383fa9611ff,Color woodblock print; otanzaku
1435,Dragonfly and begonia,750a0309-846c-713d-7ef8-2b402b23de01,Color woodblock print; chutanzaku
1436,Chrysanthemums,e033dfd4-ef68-1949-46bd-8810454acaa7,Color woodblock print; chutanzaku
1437,Sparrow and bamboo,2f08b60b-f1ca-a4d3-bad7-87e4f44dc429,Color woodblock print; aitanzaku
1438,"Flowers at Goten Hill in Spring (Haru Gotenyama no hana), from the series ""Famous Views of Edo in the Four Seasons (Shiki Koto meisho)""",62026cef-f89f-52c7-fb4b-19e883aed9d1,Color woodblock print; chutanzaku
1439,"Viewing Cherry Blossoms from Kiyomizu Hall at Toeizan in Ueno (Ueno Toeizan chu Kiyomizudo no hanami), from the series ""Famous Views of the Eastern Capital (Toto meisho)""",12ad36a8-683d-5bc9-3eea-1325185ffedd,Color woodblock print; chutanzaku
1440,"Spring View from the Foot of Asuka Hill (Asukayama shita haru no kei), from the series ""Famous Views of the Eastern Capital (Toto meisho)""",49222623-57dc-847f-6c1c-5a32cf5dcfa6,Color woodblock print; chutanzaku
1441,"Fukagawa Hachiman Shrine (Fukagawa Hachimangu), from the series ""Famous Places in Edo (Edo meisho)""",6ed37751-39b7-694e-53eb-648b97f62d0b,Color woodblock print; oban
1442,"No. 4: Yoshitsune Leading His Cavalry Down Hiyodori Pass at Ichinotani (Yonkai, Yoshitsune chiryaku Ichinotani Hiyodori-goe saka otoshi), from the series ""The Life of Yoshitsune (Yoshitsune ichidaiki no uchi)""",08ffed58-9199-84cd-608d-eb9d0786b27b,Color woodblock print; oban
1443,"No. 5: Yoshitsune Takes a Shortcut and Scales the Steep and Dangerous Precipice at Hiyodori Pass (Gokai, Kando ni omomuku Yoshitsune Hiyodori goe no kenshun nansho o yojinoboru), from the series ""The Life of Yoshitsune (Yoshitsune ichidaiki no uchi)""",b6054187-c0b4-8b50-58ec-c31309d6e5c4,Color woodblock print; oban
1444,"No. 3: Yoshitsune's Night Attack Against the Taira Army at the Battle of Mount Mikusa (Sankai, Mikusa gassen Yoshitsune Heijin batsu yoru utsu), from the series ""The Life of Yoshitsune (Yoshitsune ichidaiki no uchi)""",44d8d260-73c4-56a4-ddbc-3330e76c9a53,Color woodblock print; oban
1445,"No. 10: Ushiwaka Defeats Sekigahara Yoichi at Keage Mountain Pass (Jukkai, Keage toge ni Ushiwaka Sekigahara Yoichi uchikiru), from the series ""The Life of Yoshitsune (Yoshitsune ichidaiki no uchi)""",1e34fa37-7d45-427c-5240-fc5c0352038b,Color woodblock print; oban
1446,"No. 9: Ushiwakamaru Defeats Musashibo Benkei at Gojo Bridge (Kyukai, Gojo no hashi ni Ushiwakamaru Musashibo Benkei o fusu), from the series ""The Life of Yoshitsune (Yoshitsune ichidaiki no uchi)""",969d995f-0e9b-d28d-9d0b-86c97550aa90,Color woodblock print; oban
1447,"No. 7: Ushiwakamaru Reading Kiichi Hogan's Secret Scroll (Nanakai, Ushiwakamaru hisoka ni Kiichi Hogan no hisho o miru), from the series ""The Life of Yoshitsune (Yoshitsune ichidaiki no uchi)""",14912a73-6608-945a-bc02-1a8c9fd71eaa,Color woodblock print; oban
1448,"No. 6: Ise no Saburo Swears Loyalty to Ushiwakamaru (Rokukai, Ise no Saburo ga kakurega ni yadorite Ushiwakamaru shuju o yakusu), from the series ""The Life of Yoshitsune (Yoshitsune Ichidaiki no uchi)""",13a2c8c9-7f6f-e04c-722b-164855bab4e7,Color woodblock print; oban
1449,"Mitsuke: View of the Tenryu River (Mitsuke, Tenryugawa zu), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),"" also known as the Hoeido Tokaido",99804bf5-893f-864c-c107-404795129cd5,Color woodblock print; oban
1450,"Rooster, umbrella, and morning glories",d8917bcb-c8da-d74b-a256-32cbd2e5b158,Color woodblock print; otanzaku
1451,"View of Eitai Bridge (Eitaibashi no zu), from the series ""Famous Places in Edo (Koto meisho)""",5ff7e674-e616-a9e7-67a6-b2a6b4445f90,Color woodblock print; aiban
1452,"Cherry Blossoms at Goten Hill (Gotenyama no hana), from the series ""Famous Places in Edo (Koto meisho)""",7bfdd320-3b93-ef02-4523-e89f39c9f5b2,Color woodblock print; aiban
1453,"Komagata Hall and Azuma Bridge (Komagatado Azumabashi), from the series ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",07a34f92-dd1a-35a9-3a12-00e65e969cf8,Color woodblock print; oban
1454,"No. 29: Wada, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",9d2a5ec1-fe8a-e380-ffc3-d6e8e978a8c2,Color woodblock print; oban
1455,"No. 68 (sic; actually 69): Crossroad at Kusatsu (Kusatsu oiwake), from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",b8ea8f44-cb7e-429c-d15e-baae81835218,Color woodblock print; oban
1456,"No. 66: Echikawa, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",b85627e7-5a53-4990-8aa8-8c082d3f8242,Color woodblock print; oban
1457,"No. 65: Takamiya, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",3fd11564-d9ac-5443-8cb2-72ec82219909,Color woodblock print; oban
1458,Dragon in clouds,b62c27a7-f188-0794-dad2-31f50e51a2d9,Color woodblock print; otanzaku
1459,"No. 25: Yawata, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",cc44ae63-f5f3-3148-545f-57abc8d23f4d,Color woodblock print; oban
1460,"No. 43: Tsumagome, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",8e8107f9-3b79-de1d-db92-1ce308a557ef,Color woodblock print; oban
1461,"A Bridge in a Snowy Landscape, from the series ""A Collection of Japanese and Chinese Poems for Recitation (Wakan roeishu)""",0e2720e9-7291-7d08-db26-56ec5c733800,Color woodblock print; oban
1462,Matsuchiyama on the Sumida River,d3898014-9a2d-7fb9-1eac-e76a8d25acdb,Hanging scroll; Ink and color on silk
1463,"The New Mint in Shiba (Shiba shin zeniza no zu), from the series ""Exceptional Views of Edo (Koto shokei)""",6b3f09f3-429a-9401-0f0d-6e36bb0d4e55,Color woodblock print; oban
1464,Envelope of woman behind sliding screens,623d15d4-6ac6-e8f0-f388-74144946cccf,Color woodblock print; envelope
1465,Envelope with hand shadow of boatman,b95b308d-e10a-f669-018c-53901de3b40a,Color woodblock print; envelope
1466,Envelope with landscape,0e20cd2c-8b09-205c-243e-e3c2e9bcc4fc,Color woodblock print; envelope
1467,Envelope with hibiscus,c444390f-3c96-c452-de32-01d1c44fe7dd,Color woodblock print; envelope
1468,"The Soga Shrine, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",7c72db7b-3d17-eb60-729a-f068dbabf950,Color woodblock print; oban
1469,"Zenjibo, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",aeef57fe-3d72-8717-1629-b4934bc4e471,Color woodblock print; oban
1470,"Tora Gozen, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",ee5bcb2e-8778-6ce3-952d-7b2911463d90,Color woodblock print; oban
1471,"Goro Tokimune and Goromaru, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",195227b0-8e59-b129-392e-791ce3c740ad,Color woodblock print; oban
1472,"Juro Sukenari fighting Nitta Shiro Tadatsune, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",674694f7-abb2-93aa-be28-2f97c8a1b2ab,Color woodblock print; oban
1473,"Tokimune, Sukenari, Kikko Kojiro and Aiko Saburo fighting in the rain, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",b7f95306-0514-ac32-2a44-da15d53085bb,Color woodblock print; oban
1474,"Sukenari (Soga no Juro) and Tokimune (Soga no Goro) assasinating Suketsune, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",8a6204af-f33f-bd37-a884-d5ab6011abe9,Color woodblock print; oban
1475,"Oiso no Tora telling Soga Brothers where to find Suketsune, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",9ecf0ed8-330b-cc73-a14b-152fbcd8ffcb,Color woodblock print; oban
1476,"Onio and Dozaburo leave their master, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",7c83f673-eefd-3ba7-86b5-ed5e9c33cafe,Color woodblock print; oban
1477,"Sukenari (Soga no Juro) dancing before Suketsune, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",f2c42759-23be-0ec8-8a5b-9d0678aa835d,Color woodblock print; oban
1478,"Soga no Juro and Soga no Goro pursuing Suketsune's hunting party at Miharano, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",da25d50b-9fe7-c527-b18d-10be065d7100,Color woodblock print; oban
1479,"Sukenari (Soga no Juro), Tokimune (Soga no Goro), and their mother at a farewell party, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",e6ae1ac6-3711-348b-7ad5-c9d30bead07d,Color woodblock print; oban
1480,"Goro Tokimune and Juro Sukenari on horseback, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",e5a65851-5bad-a548-cc0e-f3e372416f93,Color woodblock print; oban
1481,"Soga no Juro's lover Tora Gozen seated on a balcony, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",9a64f2f1-8ed4-0938-4f22-262c81ab7702,Color woodblock print; oban
1482,"Kewaizaka no Shosho cutting her hair to become a nun, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",11182e1a-7193-9347-0f9f-2cc53d08fbb3,Color woodblock print; oban
1483,"Tokimune (Soga no Goro) visiting his lover Kewaizaka no Shosho, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",9bf92d76-a3c4-c87b-a93a-22bfa7c9dd66,Color woodblock print; oban
1484,"Asahina Saburo pulling Goro Tokimune's tasset, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",3e68ff4a-4180-0b1e-ed55-3fefd6ddf72f,Color woodblock print; oban
1485,"Tora Gozen at the banquet of Wada no Yoshimori, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",639907fa-194f-eda3-d94b-0347a819d934,Color woodblock print; oban
1486,"Soga no Juro and Soga no Goro ambushing Suketsune, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",49632ab7-91c3-b32b-fb31-39f20f96000d,Color woodblock print; oban
1487,"Asahina Saburo saves the Soga brothers from Hachiman Shichiro, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",f354df9a-e34e-082b-7631-2852e6e99f7f,Color woodblock print; oban
1488,"Soga brothers bid farewell to the summer grasses, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",8b7a8c7e-f7f1-a233-4299-622eaff289fd,Color woodblock print; oban
1489,"Hakoomaru (Soga no Goro), from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",1d645309-8147-9f29-173d-d5ea145bad45,Color woodblock print; oban
1490,"Hakoomaru (Soga no Goro) leaving the temple, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",1705bcd6-c840-cf02-7dc6-1fd6bfce19a7,Color woodblock print; oban
1491,"Soga on Goro admonished by his mother, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",940618a6-7e55-20eb-f80f-2a7a65e94094,Color woodblock print; oban
1492,"Hojo Tokimune and Soga no Juro Sukenari celebrate Goro's coming of age, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",a1b92e95-8db5-e8cf-cf30-e8726765b9ae,Color woodblock print; oban
1493,"Hakoomaru meets Kudo Saemon Suketsune, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",4980653d-8b81-054d-d49b-bc7aa2bbbe35,Color woodblock print; oban
1494,"Ichimanmaru (Soga no Juro) and Hakoomaru (Soga no Goro) with their mother, from the series ""Illustrated Tale of the Soga Brothers (Soga monogatari zue)""",dc8c4988-6b1c-dcf9-067d-d12a40577ed0,Color woodblock print; oban
